seq id	alignment start	alignment end	envelope start	envelope end	hmm acc	hmm name	type	hmm start	hmm end	hmm length	bit score	E-value	significance	clan
TCF15	73	124	73	125	PF00010.29	HLH	Domain	1	53	54.0	61.1	7.9e-17	1	No_clan
TRBV6-7	30	111	25	114	PF07686.20	V-set	Domain	6	91	109.0	32.5	8.1e-08	1	CL0011
USP8	8	115	6	116	PF08969.14	USP8_dimer	Domain	3	113	114.0	113.8	4.9000000000000005e-33	1	No_clan
USP8	184	305	184	307	PF00581.23	Rhodanese	Domain	1	105	107.0	26.5	7.8e-06	1	CL0031
USP8	777	1106	777	1106	PF00443.32	UCH	Family	1	278	278.0	295.8	3.7e-88	1	CL0125
43	296	43	303	PF00069.28	Pkinase	Domain	1	254	264	99.4	2.4e-28	1.0	CL0016	predicted_active_site
66	183	65	205	PF02535.25	Zip	Family	2	107	333	48.0	1.1e-12	1.0	CL0184	
204	366	171	367	PF02535.25	Zip	Family	172	332	333	139.4	1.7e-40	1.0	CL0184	
17	36	16	39	PF13202.9	EF-hand_5	Domain	4	23	25	19.8	0.00043	1.0	CL0220	
80	137	79	142	PF13499.9	EF-hand_7	Domain	2	65	71	33.8	3.8e-08	1.0	CL0220	
185	271	182	274	PF00153.30	Mito_carr	Repeat	5	94	97	79.4	1.5000000000000002e-22	1.0	No_clan	
277	364	275	367	PF00153.30	Mito_carr	Repeat	3	94	97	85.2	2.2999999999999997e-24	1.0	No_clan	
376	463	372	466	PF00153.30	Mito_carr	Repeat	5	93	97	71.4	5e-20	1.0	No_clan	
123	295	123	320	PF00324.24	AA_permease	Domain	1	157	479	77.1	1.1e-21	1.0	CL0062	
419	695	411	696	PF00324.24	AA_permease	Domain	200	478	479	130.2	9.1e-38	1.0	CL0062	
709	827	708	832	PF03522.18	SLC12	Family	2	117	418	56.5	2.6e-15	1.0	No_clan	
829	1083	814	1083	PF03522.18	SLC12	Family	218	418	418	102.8	2.3e-29	1.0	No_clan	
13	134	12	136	PF00153.30	Mito_carr	Repeat	3	95	97	74.7	4.6e-21	1.0	No_clan	
145	227	138	228	PF00153.30	Mito_carr	Repeat	9	96	97	57.8	8.4e-16	1.0	No_clan	
234	331	231	332	PF00153.30	Mito_carr	Repeat	4	96	97	74.3	6e-21	1.0	No_clan	
13	99	8	101	PF00153.30	Mito_carr	Repeat	6	95	97	52.4	4.1e-14	1.0	No_clan	
103	192	102	195	PF00153.30	Mito_carr	Repeat	2	93	97	77.6	5.600000000000001e-22	1.0	No_clan	
200	294	197	298	PF00153.30	Mito_carr	Repeat	4	93	97	72.2	2.8e-20	1.0	No_clan	
17	164	17	164	PF12485.11	SLY	Family	1	156	156	183.3	5.2e-54	1.0	No_clan	
167	219	167	222	PF07653.20	SH3_2	Domain	1	54	57	22.4	8.8e-05	1.0	CL0010	
240	302	238	303	PF07647.20	SAM_2	Domain	3	65	66	44.7	1.2e-11	1.0	CL0003	
19	137	19	137	PF06487.15	SAP18	Family	1	141	141	144.1	3.5e-42	1.0	CL0072	
14	60	11	66	PF07647.20	SAM_2	Domain	4	50	66	28.7	1.1e-06	1.0	CL0003	
422	460	422	460	PF04810.18	zf-Sec23_Sec24	Domain	1	39	39	49.7	3e-13	1.0	No_clan	
499	743	499	743	PF04811.18	Sec23_trunk	Domain	1	243	243	306.2	1.8e-91	1.0	CL0128	
748	831	748	832	PF08033.15	Sec23_BS	Domain	1	95	96	62.1	6.8e-17	1.0	No_clan	
844	943	843	945	PF04815.18	Sec23_helical	Domain	2	100	102	88.4	2.6e-25	1.0	No_clan	
962	1034	961	1036	PF00626.25	Gelsolin	Domain	2	74	76	45.1	7.5e-12	1.0	CL0092	
8	62	5	65	PF04193.17	PQ-loop	Repeat	4	58	61	27.6	1.9e-06	1.0	CL0141	
70	201	69	202	PF00892.23	EamA	Family	2	136	137	68.3	8.3e-19	1.0	CL0184	
223	351	222	356	PF00892.23	EamA	Family	2	131	137	34.5	2.2e-08	1.0	CL0184	
53	1053	52	1070	PF02463.22	SMC_N	Domain	2	196	220	63.5	2e-17	1.0	CL0023	
16	279	5	280	PF03114.21	BAR	Domain	5	238	239	229.7	4.099999999999999e-68	1.0	CL0145	
342	392	342	392	PF14604.9	SH3_9	Domain	1	49	49	40.6	1.9e-10	1.0	CL0010	
79	154	79	154	PF00017.27	SH2	Domain	1	77	77	37.8	1.7e-09	1.0	CL0541	
19	253	9	254	PF03114.21	BAR	Domain	5	238	239	250.7	1.6000000000000001e-74	1.0	CL0145	
312	362	312	362	PF14604.9	SH3_9	Domain	1	49	49	42.8	4.2e-11	1.0	CL0010	
329	451	329	452	PF08920.13	SF3b1	Domain	1	130	131	162.8	5.6e-48	1.0	CL0462	
136	236	117	252	PF08688.13	ASD1	Family	39	154	184	54.6	1.7e-14	1.0	No_clan	
544	824	544	824	PF08687.14	ASD2	Family	1	290	290	287.5	1.4e-85	1.0	No_clan	
175	335	175	335	PF02731.18	SKIP_SNW	Family	1	159	159	245.3	2.2e-73	1.0	No_clan	
134	211	131	214	PF00787.27	PX	Domain	4	81	84	64.5	1.2e-17	1.0	No_clan	
113	240	112	240	PF00229.21	TNF	Domain	2	127	127	109.4	1.2e-31	1.0	CL0100	
72	252	71	252	PF13908.9	Shisa	Family	2	194	194	165.9	1.2e-48	1.0	No_clan	
80	136	79	144	PF13908.9	Shisa	Family	2	56	194	63.7	2.6e-17	1.0	No_clan	
106	185	103	187	PF00787.27	PX	Domain	4	82	84	54.7	1.3e-14	1.0	No_clan	
7	357	7	357	PF00266.22	Aminotran_5	Domain	1	371	371	239.7	5.1e-71	1.0	CL0061	
48	491	47	491	PF04636.16	PA26	Family	2	443	443	686.4	1.9e-206	1.0	CL0423	predicted_active_site
464	635	464	642	PF02902.22	Peptidase_C48	Domain	1	205	216	162.3	1.4999999999999998e-47	1.0	CL0125	predicted_active_site
774	1015	774	1039	PF02902.22	Peptidase_C48	Domain	1	192	216	114.2	7.9e-33	1.0	CL0125	predicted_active_site
89	162	88	163	PF08806.14	Sep15_SelM	Domain	2	74	75	105.5	1.3000000000000001e-30	1.0	CL0172	
80	325	71	326	PF00777.21	Glyco_transf_29	Family	15	273	274	201.5	2e-59	1.0	No_clan	predicted_active_site
9	215	9	215	PF00103.23	Hormone_1	Domain	1	215	215	208.8	8.799999999999999e-62	1.0	CL0053	
163	228	160	232	PF01429.22	MBD	Domain	5	73	77	30.7	2e-07	1.0	CL0081	
246	359	246	359	PF05033.19	Pre-SET	Family	1	110	110	59.7	4.1e-16	1.0	No_clan	
378	694	378	694	PF00856.31	SET	Family	1	169	169	76.5	3.3e-21	1.0	No_clan	
98	347	96	348	PF00777.21	Glyco_transf_29	Family	3	273	274	259.8	3.3e-77	1.0	No_clan	predicted_active_site
35	292	34	292	PF00069.28	Pkinase	Domain	2	264	264	228.5	9.5e-68	1.0	CL0016	predicted_active_site
852	990	852	990	PF12474.11	PKK	Family	1	139	139	139.1	1.1e-40	1.0	No_clan	
1020	1160	1020	1160	PF12474.11	PKK	Family	1	139	139	123.5	7.3e-36	1.0	No_clan	
7	86	6	87	PF00017.27	SH2	Domain	2	76	77	53.7	1.8e-14	1.0	CL0541	
50	166	48	166	PF00565.20	SNase	Domain	3	108	108	54.1	2e-14	1.0	CL0049	
220	327	220	328	PF00565.20	SNase	Domain	1	107	108	48.3	1.3e-12	1.0	CL0049	
368	495	367	496	PF00565.20	SNase	Domain	2	107	108	44.5	1.9e-11	1.0	CL0049	
553	659	552	660	PF00565.20	SNase	Domain	2	107	108	56.8	2.8e-15	1.0	CL0049	
680	797	677	799	PF00567.27	TUDOR	Domain	4	119	122	94.6	4.7e-27	1.0	CL0049	
848	894	837	895	PF00565.20	SNase	Domain	62	107	108	21.7	0.00023	1.0	CL0049	
25	100	25	100	PF00021.24	UPAR_LY6	Domain	1	77	77	31.2	3e-07	1.0	CL0117	
162	434	161	434	PF11708.11	Slu7	Domain	2	266	266	365.8	1.7e-109	1.0	No_clan	
113	229	113	230	PF00229.21	TNF	Domain	1	126	127	83.7	1.1e-23	1.0	CL0100	
168	257	168	257	PF06119.17	NIDO	Family	1	87	87	93.2	1.5e-26	1.0	No_clan	
272	307	272	307	PF00008.30	EGF	Domain	1	32	32	27.0	4.6e-06	1.0	CL0001	
315	345	315	345	PF00008.30	EGF	Domain	1	32	32	27.9	2.3e-06	1.0	CL0001	
358	379	358	379	PF12661.10	hEGF	Domain	1	22	22	15.3	0.026	1.0	CL0001	
391	421	391	421	PF00008.30	EGF	Domain	1	32	32	36.6	4.4e-09	1.0	CL0001	
433	461	433	463	PF00008.30	EGF	Domain	1	30	32	33.7	3.6e-08	1.0	CL0001	
474	494	474	494	PF12661.10	hEGF	Domain	1	22	22	16.5	0.011	1.0	CL0001	
545	575	545	575	PF00008.30	EGF	Domain	1	32	32	27.6	2.9e-06	1.0	CL0001	
584	614	584	614	PF00008.30	EGF	Domain	1	32	32	22.1	0.00015	1.0	CL0001	
623	653	623	653	PF00008.30	EGF	Domain	1	32	32	32.6	8.1e-08	1.0	CL0001	
666	687	666	687	PF12661.10	hEGF	Domain	1	22	22	22.3	0.00016	1.0	CL0001	
757	787	757	787	PF00008.30	EGF	Domain	1	32	32	28.6	1.4e-06	1.0	CL0001	
795	824	795	825	PF00008.30	EGF	Domain	1	31	32	27.3	3.5e-06	1.0	CL0001	
833	861	833	863	PF00008.30	EGF	Domain	1	30	32	24.3	3e-05	1.0	CL0001	
908	987	908	991	PF00041.24	fn3	Domain	2	80	85	41.3	1.7e-10	1.0	CL0159	
1007	1083	1005	1088	PF00041.24	fn3	Domain	2	79	85	34.6	1.9e-08	1.0	CL0159	
1106	1184	1105	1186	PF00041.24	fn3	Domain	2	83	85	43.1	4.4e-11	1.0	CL0159	
1311	1341	1311	1341	PF00008.30	EGF	Domain	1	32	32	32.7	7.5e-08	1.0	CL0001	
25	80	25	80	PF08916.14	Phe_ZIP	Domain	1	57	57	74.5	8.6e-21	1.0	No_clan	
229	305	202	307	PF00169.32	PH	Domain	29	103	105	27.2	4.6e-06	1.0	CL0266	
364	441	364	441	PF00017.27	SH2	Domain	1	77	77	50.7	1.5e-13	1.0	CL0541	
1	31	1	31	PF11636.11	Troponin-I_N	Disordered	1	31	31	56.7	1.8e-15	1.0	No_clan	
46	177	46	177	PF00992.23	Troponin	Family	1	132	132	161.1	1.6e-47	1.0	No_clan	
95	151	94	153	PF13855.9	LRR_8	Repeat	2	58	61	60.4	1.1e-16	1.0	CL0022	
46	104	42	105	PF01391.21	Collagen	Repeat	1	59	60	36.6	3e-09	1.0	No_clan	
163	220	163	224	PF01391.21	Collagen	Repeat	1	58	60	39.0	5.5e-10	1.0	No_clan	
224	269	224	269	PF09006.14	Surfac_D-trimer	Coiled-coil	1	46	46	99.2	9.1e-29	1.0	No_clan	
272	375	271	375	PF00059.24	Lectin_C	Domain	3	109	109	81.9	5.3e-23	1.0	CL0056	
1	94	1	94	PF15127.9	SmAKAP	Family	1	93	93	140.8	2.2e-41	1.0	No_clan	
305	493	305	493	PF01403.22	Sema	Repeat	1	180	180	214.1	1.5e-63	1.0	CL0186	
590	661	579	661	PF07679.19	I-set	Domain	20	90	90	25.5	1.1e-05	1.0	CL0011	
61	90	61	90	PF01462.21	LRRNT	Family	1	28	28	28.8	7.2e-07	1.0	No_clan	
93	154	91	154	PF13855.9	LRR_8	Repeat	3	61	61	47.4	1.3e-12	1.0	CL0022	
211	270	210	270	PF13855.9	LRR_8	Repeat	2	61	61	45.1	6.7e-12	1.0	CL0022	
321	345	320	345	PF01463.27	LRRCT	Family	2	26	26	19.6	0.00099	1.0	No_clan	
6	53	6	54	PF14604.9	SH3_9	Domain	1	48	49	62.8	2.3e-17	1.0	CL0010	
106	153	105	153	PF14604.9	SH3_9	Domain	2	49	49	56.9	1.6e-15	1.0	CL0010	
274	324	274	324	PF14604.9	SH3_9	Domain	1	49	49	57.6	9.4e-16	1.0	CL0010	
58	562	58	563	PF02990.19	EMP70	Family	1	520	521	523.9	4.7e-157	1.0	No_clan	
42	87	42	87	PF07648.18	Kazal_2	Domain	1	49	49	31.1	2.1e-07	1.0	CL0005	
95	158	95	158	PF00086.21	Thyroglobulin_1	Domain	1	67	67	67.9	4.7e-19	1.0	No_clan	
159	219	159	219	PF16597.8	Thyroglob_assoc	Disordered	1	61	61	97.3	5.300000000000001e-28	1.0	No_clan	
227	292	227	292	PF00086.21	Thyroglobulin_1	Domain	1	67	67	69.6	1.3e-19	1.0	No_clan	
358	424	313	424	PF10591.12	SPARC_Ca_bdg	Domain	50	113	113	35.9	8.5e-09	1.0	CL0220	
147	253	137	257	PF06309.14	Torsin	Family	13	119	127	52.4	6e-14	1.0	CL0023	
6	225	6	226	PF04157.19	EAP30	Family	1	235	236	245.4	4.9e-73	1.0	CL0123	
31	75	31	75	PF00095.24	WAP	Domain	1	43	43	38.6	1.1e-09	1.0	No_clan	
85	129	85	129	PF00095.24	WAP	Domain	1	43	43	35.1	1.4e-08	1.0	No_clan	
303	471	303	472	PF01403.22	Sema	Repeat	1	179	180	131.0	4.7000000000000005e-38	1.0	CL0186	
493	526	492	550	PF01437.28	PSI	Family	2	34	51	28.5	1.8e-06	1.0	CL0630	
556	619	545	628	PF13895.9	Ig_2	Domain	11	67	79	28.4	1.7e-06	1.0	CL0011	
32	58	32	59	PF00123.23	Hormone_2	Family	1	27	28	50.2	1.9e-13	1.0	No_clan	
55	598	55	599	PF02990.19	EMP70	Family	1	520	521	682.5	4.1e-205	1.0	No_clan	
1	79	1	79	PF15621.9	PROL5-SMR	Family	1	81	104	92.4	2.3e-26	1.0	No_clan	
11	76	2	78	PF07654.18	C1-set	Domain	11	84	86	26.8	5.3e-06	1.0	CL0011	
86	143	83	143	PF13855.9	LRR_8	Repeat	4	61	61	49.6	2.7e-13	1.0	CL0022	
429	485	429	485	PF13855.9	LRR_8	Repeat	5	61	61	56.3	2.2e-15	1.0	CL0022	
64	129	63	130	PF12928.10	tRNA_int_end_N2	Domain	2	70	71	63.1	2.2e-17	1.0	CL0476	
22	83	21	89	PF00076.25	RRM_1	Domain	2	62	70	49.8	2.4e-13	1.0	CL0221	
2	67	2	67	PF03931.18	Skp1_POZ	Domain	1	63	63	103.5	5.3000000000000004e-30	1.0	CL0033	
113	160	113	160	PF01466.22	Skp1	Domain	1	48	48	103.8	3.4e-30	1.0	No_clan	
308	495	308	496	PF01403.22	Sema	Repeat	1	179	180	222.8	3.1000000000000003e-66	1.0	CL0186	
591	667	568	674	PF18452.4	Ig_6	Domain	32	110	128	27.2	3.1e-06	1.0	CL0011	
10	368	10	368	PF15744.8	UPF0492	Family	1	371	371	622.8	2.4e-187	1.0	No_clan	
10	123	10	124	PF02064.18	MAS20	Family	1	131	132	148.8	9.300000000000001e-44	1.0	No_clan	
58	231	57	231	PF14965.9	BRI3BP	Family	2	180	180	184.7	1.1e-54	1.0	No_clan	
15	57	15	57	PF13445.9	zf-RING_UBOX	Domain	1	40	40	42.6	5.1e-11	1.0	CL0229	
93	130	92	133	PF00643.27	zf-B_box	Domain	2	39	42	35.3	1e-08	1.0	No_clan	
354	484	354	494	PF00622.31	SPRY	Family	1	107	120	33.2	4.8e-08	1.0	CL0004	
13	245	7	245	PF03661.16	TMEM33_Pom33	Family	8	240	240	323.8	6.1e-97	1.0	No_clan	
108	149	108	149	PF00020.21	TNFR_c6	Domain	1	39	39	23.9	4.6e-05	1.0	CL0607	
123	792	123	792	PF15440.9	THRAP3_BCLAF1	Family	1	662	662	681.8	1.7e-204	1.0	No_clan	
113	232	113	232	PF15817.8	TMEM40	Family	1	120	120	250.3	2.0000000000000002e-75	1.0	No_clan	
31	73	31	73	PF13445.9	zf-RING_UBOX	Domain	1	40	40	27.5	2.6e-06	1.0	CL0229	
126	168	123	168	PF00643.27	zf-B_box	Domain	5	42	42	30.5	3.2e-07	1.0	No_clan	
399	564	391	565	PF00025.24	Arf	Domain	9	174	175	238.2	3.9e-71	1.0	CL0023	
48	86	48	86	PF00020.21	TNFR_c6	Domain	1	39	39	26.5	7.1e-06	1.0	CL0607	
44	227	44	227	PF03798.19	TRAM_LAG1_CLN8	Domain	1	198	198	67.2	1.7e-18	1.0	No_clan	
111	276	110	276	PF01746.24	tRNA_m1G_MT	Family	2	195	195	106.2	1.8e-30	1.0	CL0098	predicted_active_site
39	221	38	223	PF03798.19	TRAM_LAG1_CLN8	Domain	2	196	198	61.6	8.8e-17	1.0	No_clan	
159	207	159	208	PF13765.9	PRY	Family	1	48	49	59.7	1.7e-16	1.0	CL0004	
212	328	212	333	PF00622.31	SPRY	Family	1	115	120	46.7	3.2e-12	1.0	CL0004	
135	305	134	307	PF01746.24	tRNA_m1G_MT	Family	2	193	195	139.4	1.2e-40	1.0	CL0098	predicted_active_site
48	238	48	239	PF03798.19	TRAM_LAG1_CLN8	Domain	1	197	198	112.7	1.9e-32	1.0	No_clan	
26	117	7	121	PF04281.16	Tom22	Family	35	133	139	47.9	1.2e-12	1.0	No_clan	
297	423	297	424	PF10409.12	PTEN_C2	Domain	1	134	135	85.0	4.0999999999999994e-24	1.0	CL0154	
1140	1232	1140	1232	PF00017.27	SH2	Domain	1	77	77	37.7	1.8e-09	1.0	CL0541	
1275	1408	1275	1409	PF08416.16	PTB	Domain	1	129	131	136.5	5.9e-40	1.0	CL0266	
121	373	121	373	PF07787.15	TMEM43	Family	1	252	252	277.5	9.499999999999999e-83	1.0	No_clan	
163	198	163	202	PF12606.11	RELT	Family	1	36	42	64.3	4.1e-18	1.0	No_clan	
13	51	13	51	PF13445.9	zf-RING_UBOX	Domain	1	40	40	40.8	1.8e-10	1.0	CL0229	
459	504	459	507	PF13765.9	PRY	Family	1	46	49	48.9	3.8e-13	1.0	CL0004	
511	626	511	630	PF00622.31	SPRY	Family	1	115	120	51.4	1.2e-13	1.0	CL0004	
49	115	47	115	PF08390.14	TRAM1	Family	3	63	63	68.6	2.9e-19	1.0	No_clan	
118	316	118	317	PF03798.19	TRAM_LAG1_CLN8	Domain	1	197	198	78.9	4.500000000000001e-22	1.0	No_clan	
33	199	33	220	PF03798.19	TRAM_LAG1_CLN8	Domain	1	180	198	57.5	1.6e-15	1.0	No_clan	
16	56	16	56	PF15227.9	zf-C3HC4_4	Domain	1	42	42	39.1	6.4e-10	1.0	CL0229	
99	136	97	138	PF00643.27	zf-B_box	Domain	3	40	42	34.9	1.4e-08	1.0	No_clan	
315	363	315	363	PF13765.9	PRY	Family	1	49	49	52.3	3.3e-14	1.0	CL0004	
435	530	425	535	PF00622.31	SPRY	Family	14	109	120	48.5	8.7e-13	1.0	CL0004	
64	215	64	216	PF15765.8	DUF4694	Family	1	154	155	181.7	9.1e-54	1.0	No_clan	
229	260	227	260	PF00515.31	TPR_1	Repeat	3	34	34	33.7	2.2e-08	1.0	CL0020	
15	47	15	55	PF15227.9	zf-C3HC4_4	Domain	1	33	42	38.8	8.1e-10	1.0	CL0229	
340	449	340	451	PF00622.31	SPRY	Family	1	107	120	31.3	2e-07	1.0	CL0004	
37	182	36	184	PF14979.9	TMEM52	Family	2	147	149	252.0	1.9e-75	1.0	No_clan	
15	55	15	55	PF15227.9	zf-C3HC4_4	Domain	1	42	42	39.2	6.1e-10	1.0	CL0229	
340	450	340	452	PF00622.31	SPRY	Family	1	108	120	29.3	7.9e-07	1.0	CL0004	
15	55	15	55	PF00097.28	zf-C3HC4	Domain	1	41	41	22.7	7.3e-05	1.0	CL0229	
339	447	339	449	PF00622.31	SPRY	Family	1	108	120	40.5	2.7e-10	1.0	CL0004	
81	372	80	372	PF00443.32	UCH	Family	2	278	278	176.5	8.5e-52	1.0	CL0125	predicted_active_site
13	54	13	54	PF01352.30	KRAB	Family	1	42	42	80.0	7.4e-23	1.0	No_clan	
206	228	206	228	PF00096.29	zf-C2H2	Domain	1	23	23	24.2	3.4e-05	1.0	CL0361	
234	256	234	256	PF00096.29	zf-C2H2	Domain	1	23	23	22.6	0.00011	1.0	CL0361	
262	284	262	284	PF00096.29	zf-C2H2	Domain	1	23	23	23.5	5.6e-05	1.0	CL0361	
290	312	290	312	PF00096.29	zf-C2H2	Domain	1	23	23	24.4	3e-05	1.0	CL0361	
318	338	318	340	PF00096.29	zf-C2H2	Domain	1	21	23	17.9	0.0033	1.0	CL0361	
403	425	403	425	PF00096.29	zf-C2H2	Domain	1	23	23	20.9	0.00036	1.0	CL0361	
431	453	431	453	PF00096.29	zf-C2H2	Domain	1	23	23	22.2	0.00014	1.0	CL0361	
459	481	459	481	PF00096.29	zf-C2H2	Domain	1	23	23	26.2	7.7e-06	1.0	CL0361	
487	509	487	509	PF00096.29	zf-C2H2	Domain	1	23	23	23.6	5e-05	1.0	CL0361	
515	537	515	537	PF00096.29	zf-C2H2	Domain	1	23	23	17.6	0.0042	1.0	CL0361	
543	565	543	565	PF00096.29	zf-C2H2	Domain	1	23	23	28.9	1e-06	1.0	CL0361	
571	593	571	593	PF00096.29	zf-C2H2	Domain	1	23	23	19.1	0.0013	1.0	CL0361	
7	48	7	48	PF01352.30	KRAB	Family	1	42	42	86.0	1.0000000000000001e-24	1.0	No_clan	
269	291	269	291	PF00096.29	zf-C2H2	Domain	1	23	23	21.9	0.00018	1.0	CL0361	
297	319	297	319	PF00096.29	zf-C2H2	Domain	1	23	23	26.1	8.5e-06	1.0	CL0361	
325	347	325	347	PF00096.29	zf-C2H2	Domain	1	23	23	21.9	0.00018	1.0	CL0361	
353	375	353	375	PF00096.29	zf-C2H2	Domain	1	23	23	24.7	2.4e-05	1.0	CL0361	
381	403	381	403	PF00096.29	zf-C2H2	Domain	1	23	23	29.1	9.1e-07	1.0	CL0361	
409	431	409	431	PF00096.29	zf-C2H2	Domain	1	23	23	23.7	4.7e-05	1.0	CL0361	
437	459	437	459	PF00096.29	zf-C2H2	Domain	1	23	23	26.2	7.9e-06	1.0	CL0361	
465	487	465	487	PF00096.29	zf-C2H2	Domain	1	23	23	24.4	2.8e-05	1.0	CL0361	
493	515	493	515	PF00096.29	zf-C2H2	Domain	1	23	23	21.3	0.00028	1.0	CL0361	
521	543	521	543	PF00096.29	zf-C2H2	Domain	1	23	23	24.0	3.9e-05	1.0	CL0361	
549	571	549	571	PF00096.29	zf-C2H2	Domain	1	23	23	18.7	0.0019	1.0	CL0361	
577	599	577	599	PF00096.29	zf-C2H2	Domain	1	23	23	27.6	2.8e-06	1.0	CL0361	
605	627	605	627	PF00096.29	zf-C2H2	Domain	1	23	23	18.4	0.0023	1.0	CL0361	
633	655	633	655	PF00096.29	zf-C2H2	Domain	1	23	23	26.1	8.2e-06	1.0	CL0361	
661	683	661	683	PF00096.29	zf-C2H2	Domain	1	23	23	22.0	0.00017	1.0	CL0361	
8	46	7	46	PF01352.30	KRAB	Family	4	42	42	78.4	2.4e-22	1.0	No_clan	
199	221	199	221	PF00096.29	zf-C2H2	Domain	1	23	23	17.8	0.0035	1.0	CL0361	
227	249	227	249	PF00096.29	zf-C2H2	Domain	1	23	23	23.5	5.8e-05	1.0	CL0361	
255	277	255	277	PF00096.29	zf-C2H2	Domain	1	23	23	28.6	1.3e-06	1.0	CL0361	
283	305	283	305	PF00096.29	zf-C2H2	Domain	1	23	23	27.3	3.5e-06	1.0	CL0361	
311	333	311	333	PF00096.29	zf-C2H2	Domain	1	23	23	23.6	5.2e-05	1.0	CL0361	
339	361	339	361	PF00096.29	zf-C2H2	Domain	1	23	23	24.7	2.3e-05	1.0	CL0361	
367	389	367	389	PF00096.29	zf-C2H2	Domain	1	23	23	26.4	6.6e-06	1.0	CL0361	
395	417	395	417	PF00096.29	zf-C2H2	Domain	1	23	23	26.8	4.8e-06	1.0	CL0361	
423	445	423	445	PF00096.29	zf-C2H2	Domain	1	23	23	20.6	0.00045	1.0	CL0361	
28	126	26	127	PF00630.22	Filamin	Domain	3	102	103	55.5	9e-15	1.0	CL0159	
150	484	148	500	PF05686.15	Glyco_transf_90	Family	3	340	396	383.3	1.3e-114	1.0	CL0113	predicted_active_site
3	153	2	154	PF00160.24	Pro_isomerase	Domain	2	157	158	178.4	1.2e-52	1.0	CL0475	
37	145	36	146	PF00289.25	Biotin_carb_N	Domain	2	109	110	144.7	1.6e-42	1.0	CL0483	
151	358	151	360	PF02786.20	CPSase_L_D2	Domain	1	209	211	252.7	2.6e-75	1.0	CL0179	
375	483	375	483	PF02785.22	Biotin_carb_C	Domain	1	108	108	115.7	1e-33	1.0	CL0105	
565	835	563	837	PF00682.22	HMGL-like	Domain	4	261	264	89.5	2.6999999999999997e-25	1.0	CL0036	
861	1061	861	1061	PF02436.21	PYC_OADA	Domain	1	201	201	230.0	2.3e-68	1.0	CL0597	
1111	1177	1110	1177	PF00364.25	Biotin_lipoyl	Domain	2	73	73	63.2	1.6e-17	1.0	CL0105	
105	239	104	239	PF11934.11	DUF3452	Family	2	138	138	160.2	2.3e-47	1.0	CL0065	
417	609	417	609	PF01858.20	RB_A	Domain	1	197	197	244.3	1.0000000000000001e-72	1.0	CL0065	
835	1018	835	1018	PF01857.23	RB_B	Domain	1	132	132	190.1	1.5e-56	1.0	CL0065	
404	479	402	479	PF00533.29	BRCT	Family	3	79	79	63.4	2e-17	1.0	CL0459	
648	775	647	776	PF00004.32	AAA	Domain	2	131	132	53.3	4e-14	1.0	CL0023	
915	1068	915	1068	PF08519.15	RFC1	Domain	1	157	157	193.1	3.4e-57	1.0	No_clan	
19	185	18	188	PF13177.9	DNA_pol3_delta2	Domain	2	158	161	41.8	1.2e-10	1.0	CL0023	
1033	1153	1033	1154	PF00638.21	Ran_BP1	Domain	1	121	122	174.4	1e-51	1.0	CL0266	
1330	1450	1330	1451	PF00638.21	Ran_BP1	Domain	1	121	122	181.8	5.5e-54	1.0	CL0266	
1625	1687	1625	1689	PF16704.8	Rab_bind	Domain	1	63	66	117.7	1.8e-34	1.0	No_clan	
1690	1732	1689	1732	PF01465.23	GRIP	Family	2	44	44	55.4	4.3e-15	1.0	No_clan	
551	679	550	680	PF20412.1	RALGAPB_N	Domain	2	125	126	105.4	2.1e-30	1.0	No_clan	
1825	1992	1825	2002	PF02145.18	Rap_GAP	Family	1	176	186	157.0	3.8e-46	1.0	No_clan	
19	128	18	128	PF00168.33	C2	Domain	2	103	103	64.9	7.2e-18	1.0	CL0154	
1226	1273	1226	1273	PF09457.13	RBD-FIP	Motif	1	41	41	60.0	1.6e-16	1.0	No_clan	
24	95	22	96	PF00595.27	PDZ	Domain	3	81	82	48.0	1.3e-12	1.0	CL0466	
715	830	715	831	PF00615.22	RGS	Domain	1	117	118	96.6	1.3e-27	1.0	CL0272	
836	951	836	953	PF16613.8	RGS12_us1	Disordered	1	116	118	179.4	2.7e-53	1.0	No_clan	
963	1030	963	1030	PF02196.18	RBD	Domain	1	69	69	70.6	8.1e-20	1.0	CL0072	
1041	1102	1039	1102	PF02196.18	RBD	Domain	7	69	69	29.9	4.2e-07	1.0	CL0072	
1106	1180	1106	1180	PF16611.8	RGS12_us2	Disordered	1	72	72	112.8	7.6e-33	1.0	No_clan	
1188	1209	1188	1209	PF02188.20	GoLoco	Motif	1	22	22	33.4	2.4e-08	1.0	No_clan	
1239	1375	1239	1376	PF16612.8	RGS12_usC	Disordered	1	145	146	188.1	1.1e-55	1.0	No_clan	
46	190	43	203	PF03104.22	DNA_pol_B_exo1	Family	4	136	337	41.7	8.4e-11	1.0	CL0219	
747	1133	745	1133	PF15735.8	DUF4683	Family	2	398	398	566.1	7.3e-170	1.0	No_clan	
2293	2484	2221	2484	PF03104.22	DNA_pol_B_exo1	Family	156	337	337	54.7	9.5e-15	1.0	CL0219	
2551	3000	2549	3001	PF00136.24	DNA_pol_B	Family	3	458	459	335.7	4.4000000000000003e-100	1.0	CL0194	
